"recorder_id","start_seg","end_seg","species_1","probability_1","species_2","probability_2","species_3","probability_3"
"Anthropogenic","0","3","Anthropogenic","0.9997046589851379","Ortolan_Bunting_Emberiza_hortulana","0.0007690353086218238","Background_birds","0.0004356805875431746"
"Anthropogenic","0","3","Anthropogenic","0.9984211921691895","Nothing","0.003150943433865905","Ortolan_Bunting_Emberiza_hortulana","0.0015581627376377583"
"Anthropogenic","0","3","Anthropogenic","0.9921554923057556","Barn_Swallow_Hirundo_rustica","0.017339300364255905","Meadow_Pipit_Anthus_pratensis","0.0038382019847631454"
"Anthropogenic","0","3","Anthropogenic","0.9676991105079651","Barn_Swallow_Hirundo_rustica","0.028589580208063126","Background_birds","0.0024157047737389803"
"Anthropogenic","0","3","Anthropogenic","0.9999266862869263","Nothing","0.019439751282334328","Background_birds","7.901203935034573e-05"
"Anthropogenic","0","3","Anthropogenic","0.9995706677436829","Nothing","0.0073990351520478725","Meadow_Pipit_Anthus_pratensis","0.001748143695294857"
"Anthropogenic","0","3","Anthropogenic","0.9999974966049194","Meadow_Pipit_Anthus_pratensis","0.000998048228211701","Jackal","0.00023411217262037098"
"Anthropogenic","0","3","Anthropogenic","0.9997106194496155","Nothing","0.046644579619169235","Gray_Wagtail_Motacilla_cinerea","0.002303693676367402"
"Anthropogenic","0","3","Anthropogenic","0.9999996423721313","Background_birds","0.0005611494416370988","Nothing","0.0004897256731055677"
"Anthropogenic","0","3","Anthropogenic","0.9998136162757874","Nothing","0.023250527679920197","Barn_Swallow_Hirundo_rustica","0.0011627825442701578"
"Anthropogenic","0","3","Anthropogenic","0.973591685295105","Nothing","0.9414721131324768","House_Martin_Delichon_urbicum","0.00021924986504018307"
"Anthropogenic","0","3","Anthropogenic","0.999299168586731","Nothing","0.5469397902488708","Meadow_Pipit_Anthus_pratensis","9.256701014237478e-05"
"Anthropogenic","0","3","Anthropogenic","0.9987803101539612","Nothing","0.21884867548942566","Common_Linnet_Linaria_cannabina","0.0003611156716942787"
"Anthropogenic","0","3","Anthropogenic","0.9990149736404419","Nothing","0.020706841722130775","Meadow_Pipit_Anthus_pratensis","0.007771354168653488"
"Anthropogenic","0","3","Anthropogenic","0.9931747317314148","Barn_Swallow_Hirundo_rustica","0.00500119524076581","Nothing","0.00474755372852087"
"Anthropogenic","0","3","Anthropogenic","0.9760837554931641","Nothing","0.006826750468462706","Red-throated_Pipit_Anthus_cervinus","0.0005326721584424376"
"Anthropogenic","0","3","Anthropogenic","0.9999443292617798","Nothing","0.0017445135163143277","Barn_Swallow_Hirundo_rustica","0.0011113807559013367"
"Anthropogenic","0","3","Anthropogenic","0.995708703994751","Nothing","0.18763098120689392","Background_birds","0.0017426469130441546"
"Anthropogenic","0","3","Anthropogenic","0.9999990463256836","Nothing","0.00011630286462605","Background_birds","9.854917152551934e-05"
"Anthropogenic","0","3","Anthropogenic","0.9999996423721313","Background_birds","0.006193976383656263","Jackal","6.30626964266412e-05"
"Anthropogenic","0","3","Anthropogenic","0.9999665021896362","House_Martin_Delichon_urbicum","0.0005339726922102273","Meadow_Pipit_Anthus_pratensis","0.00032486795680597425"
"Anthropogenic","0","3","Anthropogenic","0.9999990463256836","Background_birds","0.21949321031570435","Meadow_Pipit_Anthus_pratensis","0.00016901592607609928"
"Anthropogenic","0","3","Anthropogenic","0.9911728501319885","Nothing","0.014250037260353565","Background_birds","6.837343244114891e-05"
"Anthropogenic","0","3","Anthropogenic","0.8188025951385498","Nothing","0.1399533897638321","Common_Chaffinch_Fringilla_coelebs","0.0023259492591023445"
"Anthropogenic","0","3","Anthropogenic","0.9999996423721313","Red-throated_Pipit_Anthus_cervinus","6.559180474141613e-05","Gray_Wagtail_Motacilla_cinerea","6.533254781970754e-05"
"Anthropogenic","0","3","Anthropogenic","0.999996542930603","Common_Chaffinch_Fringilla_coelebs","0.0009654422174207866","Meadow_Pipit_Anthus_pratensis","0.0001112666359404102"
"Anthropogenic","0","3","Anthropogenic","0.9960312247276306","Nothing","0.043266087770462036","Meadow_Pipit_Anthus_pratensis","0.0032364830840379"
"Anthropogenic","0","3","Anthropogenic","0.9999953508377075","Background_birds","0.09029141068458557","Meadow_Pipit_Anthus_pratensis","5.676893488271162e-05"
"Anthropogenic","0","3","Anthropogenic","0.9999996423721313","Background_birds","0.022136583924293518","Richards_Pipit_Anthus_richardi","4.904659817839274e-06"
"Anthropogenic","0","3","Anthropogenic","0.9999996423721313","Background_birds","0.00027984491316601634","Meadow_Pipit_Anthus_pratensis","0.00011538228136487305"
"Anthropogenic","0","3","Anthropogenic","0.9997667670249939","Common_Chaffinch_Fringilla_coelebs","0.0017438350478187203","Jackal","0.0008362153894267976"
"Anthropogenic","0","3","Anthropogenic","0.9998947381973267","Common_Chaffinch_Fringilla_coelebs","0.0011996770044788718","Jackal","0.0009019338758662343"
"Anthropogenic","0","3","Anthropogenic","0.9999995231628418","Background_birds","0.0001346899662166834","Common_Chaffinch_Fringilla_coelebs","2.6604722734191455e-05"
"Anthropogenic","0","3","Anthropogenic","0.9999996423721313","Background_birds","7.545090920757502e-05","Red-throated_Pipit_Anthus_cervinus","5.1986509788548574e-05"
"Anthropogenic","0","3","Anthropogenic","0.9996640682220459","Nothing","0.012134725227952003","Ortolan_Bunting_Emberiza_hortulana","0.0016431231051683426"
"Anthropogenic","0","3","Anthropogenic","0.9986442923545837","Nothing","0.1660376638174057","Background_birds","0.0010485502425581217"
"Anthropogenic","0","3","Anthropogenic","0.9999979734420776","Background_birds","0.0202053003013134","Meadow_Pipit_Anthus_pratensis","0.0023532104678452015"
"Anthropogenic","0","3","Anthropogenic","0.9999706745147705","Background_birds","0.007894672453403473","Meadow_Pipit_Anthus_pratensis","0.00018919336434919387"
"Anthropogenic","0","3","Anthropogenic","0.9999995231628418","Meadow_Pipit_Anthus_pratensis","0.02370619587600231","Background_birds","0.00031775800744071603"
"Anthropogenic","0","3","Anthropogenic","0.9837257266044617","Ortolan_Bunting_Emberiza_hortulana","0.00230519101023674","Willow_Warbler_Phylloscopus_trochilus","0.0014599477872252464"
"Anthropogenic","0","3","Anthropogenic","0.9995434880256653","Richards_Pipit_Anthus_richardi","0.0008572894730605185","Nothing","0.0007803815533407032"
"Anthropogenic","0","3","Anthropogenic","0.9999819993972778","Jackal","0.0006609641714021564","Nothing","0.00011984824959654361"
"Anthropogenic","0","3","Anthropogenic","0.9660588502883911","Nothing","0.11305414140224457","Background_birds","0.018467670306563377"
"Anthropogenic","0","3","Anthropogenic","0.9999961853027344","Nothing","0.0005228456575423479","Background_birds","8.589394565206021e-05"
"Anthropogenic","0","3","Anthropogenic","0.9996459484100342","Background_birds","0.0008341045468114316","Meadow_Pipit_Anthus_pratensis","0.0007051720167510211"
"Anthropogenic","0","3","Anthropogenic","0.9997836947441101","Corn_Bunting_Emberiza_calandra","0.0020612659864127636","Nothing","0.0006590233533643186"
"Anthropogenic","0","3","Anthropogenic","0.9999001026153564","Nothing","0.09048131108283997","Jackal","0.00021004964946769178"
"Anthropogenic","0","3","Anthropogenic","0.9974849224090576","Nothing","0.1299993246793747","Jackal","0.0005934852524660528"
"Anthropogenic","0","3","Anthropogenic","0.9999988079071045","Meadow_Pipit_Anthus_pratensis","0.00029059714870527387","Richards_Pipit_Anthus_richardi","0.0001431146083632484"
"Anthropogenic","0","3","Anthropogenic","0.7528466582298279","Nothing","0.7507981061935425","Background_birds","0.24729621410369873"
"Anthropogenic","0","3","Nothing","0.8733021020889282","Background_birds","0.008980249986052513","Anthropogenic","0.007161463610827923"
"Anthropogenic","0","3","Nothing","0.5897467732429504","Anthropogenic","0.007401378359645605","Background_birds","0.0011079879477620125"
"Anuran","0","3","Anuran","0.9999120235443115","Water_Pipit_Anthus_spinoletta","0.00013130647130310535","Nothing","0.00012618114124052227"
"Anuran","0","3","Anuran","0.9983566403388977","Nothing","0.002794933272525668","Jackal","0.001435914309695363"
"Anuran","0","3","Anuran","0.9999969005584717","Background_birds","0.0007733388338238001","Water_Pipit_Anthus_spinoletta","0.00018537486903369427"
"Anuran","0","3","Anuran","0.9999947547912598","Water_Pipit_Anthus_spinoletta","0.00012312812032178044","Background_birds","7.784571789670736e-05"
"Anuran","0","3","Anuran","0.8811390995979309","Anthropogenic","0.0011966765159741044","Background_birds","0.00033870033803395927"
"Anuran","0","3","Anuran","0.9476190209388733","Anthropogenic","0.005795356351882219","Greater_Flamingo_Phoenicopterus_roseus","0.0007758201682008803"
"Anuran","0","3","Anuran","0.9999922513961792","Citrine_Wagtail_Motacilla_citreola","0.0001082156813936308","Background_birds","5.697970118490048e-05"
"Anuran","0","3","Anuran","0.9998871088027954","Anthropogenic","0.0004962851526215672","Barn_Swallow_Hirundo_rustica","0.00024642262724228203"
"Anuran","0","3","Anuran","0.9999713897705078","Background_birds","0.0005453090998344123","European_Bee-eater_Merops_apiaster","0.0002760541974566877"
"Anuran","0","3","Anuran","0.9999011754989624","Background_birds","0.003418905194848776","European_Bee-eater_Merops_apiaster","0.00011607862688833848"
"Anuran","0","3","Anuran","0.999984860420227","Water_Pipit_Anthus_spinoletta","0.00014989057672210038","Background_birds","0.00011259781604167074"
"Anuran","0","3","Anuran","0.9999953508377075","Background_birds","8.919976244214922e-05","Bimaculatad_Lark_Melanocorypha_bimaculata","4.379313031677157e-05"
"Anuran","0","3","Anuran","0.9999990463256836","Background_birds","0.00014262252079788595","Greater_Flamingo_Phoenicopterus_roseus","2.9264729164424352e-05"
"Anuran","0","3","Anuran","0.9807378649711609","Jackal","0.025054024532437325","Greater_Flamingo_Phoenicopterus_roseus","0.0004720579890999943"
"Anuran","0","3","Anuran","0.9999903440475464","Anthropogenic","5.9040699852630496e-05","Citrine_Wagtail_Motacilla_citreola","5.239462188910693e-05"
"Anuran","0","3","Anuran","0.9979161620140076","Jackal","0.002315924968570471","Background_birds","0.0003006097686011344"
"Anuran","0","3","Anuran","0.9946814179420471","Nothing","0.004487902857363224","Jackal","0.0006230174330994487"
"Anuran","0","3","Anuran","0.93583744764328","Nothing","0.08921322226524353","Jackal","0.0011217015562579036"
"Anuran","0","3","Anuran","0.9998942613601685","Anthropogenic","8.611669181846082e-05","Jackal","7.88224715506658e-05"
"Anuran","0","3","Anuran","0.9999973773956299","Background_birds","0.0001702966692391783","European_Bee-eater_Merops_apiaster","3.1591443985234946e-05"
"Anuran","0","3","Anuran","0.9999974966049194","Bimaculatad_Lark_Melanocorypha_bimaculata","0.00039622827898710966","Background_birds","0.0003230176807846874"
"Anuran","0","3","Anuran","0.9999421834945679","Jackal","0.00033817830262705684","Bimaculatad_Lark_Melanocorypha_bimaculata","6.190528074512258e-05"
"Anuran","0","3","Anuran","0.9999210834503174","Anthropogenic","0.0005463343113660812","Common_Starling_Sturnus_vulgaris","0.0002479687100276351"
"Anuran","0","3","Anuran","0.9999954700469971","Greater_Flamingo_Phoenicopterus_roseus","4.4276468543102965e-05","European_Bee-eater_Merops_apiaster","3.574108632165007e-05"
"Anuran","0","3","Anuran","0.9995288848876953","Jackal","0.0005223146290518343","Anthropogenic","5.218349542701617e-05"
"Anuran","0","3","Anuran","0.9971877932548523","Nothing","0.010107400827109814","Anthropogenic","0.0007409329991787672"
"Anuran","0","3","Anuran","0.9999934434890747","Greater_Flamingo_Phoenicopterus_roseus","0.0004696712421718985","Nothing","0.0001446731184842065"
"Anuran","0","3","Anuran","0.9997519850730896","Background_birds","0.03776700049638748","Water_Pipit_Anthus_spinoletta","0.0005126623436808586"
"Anuran","0","3","Anuran","0.999991774559021","Anthropogenic","0.0004069657006766647","Background_birds","0.00011155688116559759"
"Anuran","0","3","Anuran","0.9999145269393921","Background_birds","0.0004643059801310301","Greater_Flamingo_Phoenicopterus_roseus","0.0002257716841995716"
"Anuran","0","3","Anuran","0.9998088479042053","Anthropogenic","0.004323501139879227","Background_birds","0.0037337385583668947"
"Anuran","0","3","Anuran","0.998612642288208","Jackal","0.0036192466504871845","Anthropogenic","0.00020325636432971805"
"Anuran","0","3","Anuran","0.9999977350234985","Background_birds","7.652747444808483e-05","Citrine_Wagtail_Motacilla_citreola","2.300293454027269e-05"
"Anuran","0","3","Anuran","0.9999984502792358","Background_birds","8.453288319287822e-05","Greater_Flamingo_Phoenicopterus_roseus","3.534384450176731e-05"
"Anuran","0","3","Anuran","0.9998039603233337","Nothing","0.00032082636607810855","Barn_Swallow_Hirundo_rustica","0.00012416236859280616"
"Anuran","0","3","Anuran","0.9999986886978149","Background_birds","0.00022071048442739993","Black-crowned_Night_Heron_Nycticorax_nycticorax","8.821076335152611e-05"
"Anuran","0","3","Anuran","0.9998986721038818","Anthropogenic","0.00635689590126276","Black-crowned_Night_Heron_Nycticorax_nycticorax","0.0004886348033323884"
"Anuran","0","3","Anuran","0.9999935626983643","European_Bee-eater_Merops_apiaster","4.189319952274673e-05","Background_birds","2.1303752873791382e-05"
"Anuran","0","3","Anuran","0.999700665473938","Jackal","0.0004070264403708279","Nothing","0.00023218242859002203"
"Anuran","0","3","Anuran","0.9997547268867493","Background_birds","0.014209762215614319","Greater_Flamingo_Phoenicopterus_roseus","0.010881214402616024"
"Anuran","0","3","Anuran","0.9889569878578186","Nothing","0.09606269001960754","European_Greenfinch_Chloris_chloris","0.00024686611141078174"
"Anuran","0","3","Anuran","0.9998494386672974","Nothing","0.00021113312686793506","Eurasian_Golden_Oriole","5.451633842312731e-05"
"Anuran","0","3","Anuran","0.9994543194770813","Greater_Flamingo_Phoenicopterus_roseus","0.000721618824172765","Black-crowned_Night_Heron_Nycticorax_nycticorax","8.068369788816199e-05"
"Background_birds","0","3","Background_birds","0.991228461265564","European_Greenfinch_Chloris_chloris","0.07253673672676086","Short-toed_Lark_Calandrella_brachydactyla","0.0058900136500597"
"Background_birds","0","3","Background_birds","0.9985918402671814","Nothing","0.03362984210252762","Tawny_Pipit_Anthus_campestris","0.0017661696765571833"
"Background_birds","0","3","Background_birds","0.9999223947525024","Nothing","0.002412682631984353","Bimaculatad_Lark_Melanocorypha_bimaculata","0.00017219860455952585"
"Background_birds","0","3","Background_birds","0.9998910427093506","Anthropogenic","0.0023625080939382315","Tawny_Pipit_Anthus_campestris","0.0018468544585630298"
"Background_birds","0","3","Background_birds","0.999997615814209","Tawny_Pipit_Anthus_campestris","0.0004058897902723402","European_Bee-eater_Merops_apiaster","0.00016051306738518178"
"Background_birds","0","3","Background_birds","0.999966025352478","Tawny_Pipit_Anthus_campestris","0.00806751474738121","Anthropogenic","0.0008707053493708372"
"Background_birds","0","3","Background_birds","0.9999960660934448","Nothing","0.0004995677154511213","European_Bee-eater_Merops_apiaster","0.000466439058072865"
"Background_birds","0","3","Background_birds","0.9999822378158569","Nothing","0.002051698975265026","House_Martin_Delichon_urbicum","0.000569591298699379"
"Background_birds","0","3","Background_birds","0.9994698166847229","Nothing","0.01111315842717886","Anthropogenic","0.002990585984662175"
"Background_birds","0","3","Background_birds","0.9999867677688599","Tawny_Pipit_Anthus_campestris","0.0004258258850313723","Richards_Pipit_Anthus_richardi","0.00020258902804926038"
"Background_birds","0","3","Background_birds","0.9999951124191284","Tawny_Pipit_Anthus_campestris","0.0011875367490574718","Anthropogenic","0.0010752415983006358"
"Background_birds","0","3","Background_birds","0.9996930360794067","Anthropogenic","0.0014730246039107442","Nothing","0.0006030839867889881"
"Background_birds","0","3","Background_birds","0.9896386861801147","Nothing","0.06919741630554199","Anthropogenic","0.0026084946002811193"
"Background_birds","0","3","Background_birds","0.9980307221412659","Nothing","0.15616603195667267","Tawny_Pipit_Anthus_campestris","0.0014469015877693892"
"Background_birds","0","3","Background_birds","0.9999539852142334","Nothing","0.0010927789844572544","Willow_Warbler_Phylloscopus_trochilus","0.0006673014140687883"
"Background_birds","0","3","Background_birds","0.993461012840271","Nothing","0.007399489637464285","European_Greenfinch_Chloris_chloris","0.0033836173824965954"
"Background_birds","0","3","Background_birds","0.9999475479125977","Nothing","0.0023676767013967037","Short-toed_Lark_Calandrella_brachydactyla","0.0003412597579881549"
"Background_birds","0","3","Background_birds","0.9992307424545288","Nothing","0.011283748783171177","Anthropogenic","0.001433738972991705"
"Background_birds","0","3","Background_birds","0.961738109588623","Nothing","0.7900981307029724","White_Wagtail_Motacilla_alba","0.011016163043677807"
"Background_birds","0","3","Background_birds","0.29656171798706055","Tree_Pipit_Anthus_trivialis","0.09448198229074478","Nothing","0.016476618126034737"
"Background_birds","0","3","Background_birds","0.9992197751998901","Corn_Bunting_Emberiza_calandra","0.2780514359474182","Nothing","0.0016801233869045973"
"Background_birds","0","3","Background_birds","0.9999854564666748","Tawny_Pipit_Anthus_campestris","0.001107758842408657","European_Greenfinch_Chloris_chloris","0.0003291514585725963"
"Background_birds","0","3","Background_birds","0.9972244501113892","Anthropogenic","0.00615980988368392","Tawny_Pipit_Anthus_campestris","0.0015827526804059744"
"Background_birds","0","3","Background_birds","0.9999849796295166","Anthropogenic","0.0008694767020642757","Tawny_Pipit_Anthus_campestris","0.0008028662414290011"
"Background_birds","0","3","Nothing","0.018231043592095375","Anthropogenic","0.005320607218891382","Eurasian_Skylark_Alauda_arvensis","0.0002526801254134625"
"Background_birds","0","3","Background_birds","0.9674449563026428","House_Martin_Delichon_urbicum","0.3010450005531311","White_Wagtail_Motacilla_alba","0.018385088071227074"
"Background_birds","0","3","Nothing","0.4714410603046417","Background_birds","0.4494398534297943","Ortolan_Bunting_Emberiza_hortulana","0.046394310891628265"
"Background_birds","0","3","Background_birds","0.9964058995246887","Nothing","0.012755649164319038","House_Martin_Delichon_urbicum","0.007919492200016975"
"Background_birds","0","3","Barn_Swallow_Hirundo_rustica","0.017151232808828354","Background_birds","0.003157481551170349","Nothing","0.0024201171472668648"
"Background_birds","0","3","Background_birds","0.999901294708252","Anthropogenic","0.0017541309352964163","Grey_Heron_Ardea_cinerea","0.0005948917241767049"
"Background_birds","0","3","Background_birds","0.9992988109588623","Tawny_Pipit_Anthus_campestris","0.010447264648973942","Black-crowned_Night_Heron_Nycticorax_nycticorax","0.0018681579967960715"
"Background_birds","0","3","Background_birds","0.9827455878257751","Nothing","0.2361656129360199","Anthropogenic","0.006774173118174076"
"Background_birds","0","3","Background_birds","0.9857864379882812","Nothing","0.053815849125385284","Anthropogenic","0.001941545051522553"
"Background_birds","0","3","Nothing","0.8495325446128845","Background_birds","0.4657508134841919","Grey_Heron_Ardea_cinerea","0.0022127607371658087"
"Background_birds","0","3","Background_birds","0.9616742730140686","Anthropogenic","0.07791934162378311","Nothing","0.002940902253612876"
"Background_birds","0","3","Background_birds","0.9632666110992432","Nothing","0.46800318360328674","Anthropogenic","0.024304458871483803"
"Background_birds","0","3","Background_birds","0.9978035092353821","Nothing","0.03649310767650604","Common_Starling_Sturnus_vulgaris","0.0027151883114129305"
"Background_birds","0","3","Background_birds","0.9997072815895081","Anthropogenic","0.007752653211355209","Jackal","0.004420365206897259"
"Background_birds","0","3","Nothing","0.8718712329864502","Background_birds","0.05029454082250595","Western_Yellow_Wagtail_Motacilla_flava","0.004188068676739931"
"Background_birds","0","3","Nothing","0.9850409626960754","Background_birds","0.35247156023979187","Jackal","0.0048737963661551476"
"Background_birds","0","3","Background_birds","0.9996235370635986","Nothing","0.0027675272431224585","Anuran","0.0007254410884343088"
"Background_birds","0","3","Background_birds","0.977601170539856","Nothing","0.38224688172340393","Song_Thrush_Turdus_philomelos","0.0034580279607325792"
"Background_birds","0","3","Background_birds","0.9974337220191956","Jackal","0.1266646832227707","Nothing","0.007892570458352566"
"Background_birds","0","3","Nothing","0.9923521876335144","Background_birds","0.8260871767997742","Jackal","0.0016029090620577335"
"Background_birds","0","3","Nothing","0.9483885765075684","Background_birds","0.1553036868572235","Jackal","0.002878631465137005"
"Background_birds","0","3","Background_birds","0.5992416143417358","Nothing","0.5551818013191223","Jackal","0.009033297188580036"
"Barn_Swallow_Hirundo_rustica","0","3","Barn_Swallow_Hirundo_rustica","0.9999842643737793","European_Greenfinch_Chloris_chloris","0.0009532478870823979","Common_Linnet_Linaria_cannabina","0.00012528960360214114"
"Barn_Swallow_Hirundo_rustica","0","3","Barn_Swallow_Hirundo_rustica","0.9999955892562866","European_Greenfinch_Chloris_chloris","0.00042941817082464695","Common_Linnet_Linaria_cannabina","8.985130989458412e-05"
"Barn_Swallow_Hirundo_rustica","0","3","Barn_Swallow_Hirundo_rustica","0.9565811157226562","Anthropogenic","0.0038585588335990906","House_Martin_Delichon_urbicum","0.0001846109371399507"
"Barn_Swallow_Hirundo_rustica","0","3","Barn_Swallow_Hirundo_rustica","0.9924331903457642","Common_Linnet_Linaria_cannabina","0.0018461893778294325","European_Greenfinch_Chloris_chloris","0.0003988369426224381"
"Barn_Swallow_Hirundo_rustica","0","3","Barn_Swallow_Hirundo_rustica","0.9792324900627136","White_Wagtail_Motacilla_alba","0.03565124794840813","Anthropogenic","0.0015364974969998002"
"Barn_Swallow_Hirundo_rustica","0","3","Barn_Swallow_Hirundo_rustica","0.7429757714271545","Anthropogenic","0.06161147356033325","Brambling_Fringilla_montifringilla","0.009683866053819656"
"Barn_Swallow_Hirundo_rustica","0","3","Barn_Swallow_Hirundo_rustica","0.9999555349349976","Anthropogenic","0.0007523248204961419","Citrine_Wagtail_Motacilla_citreola","0.00012946109927725047"
"Barn_Swallow_Hirundo_rustica","0","3","Barn_Swallow_Hirundo_rustica","0.9760046601295471","Anthropogenic","0.0190046988427639","Nothing","0.004277932457625866"
"Barn_Swallow_Hirundo_rustica","0","3","Barn_Swallow_Hirundo_rustica","0.9999630451202393","Anthropogenic","0.0007940237410366535","Background_birds","7.828702655388042e-05"
"Barn_Swallow_Hirundo_rustica","0","3","Barn_Swallow_Hirundo_rustica","0.9999505281448364","Anthropogenic","0.023636290803551674","Greater_Flamingo_Phoenicopterus_roseus","0.00013889852561987936"
"Barn_Swallow_Hirundo_rustica","0","3","Barn_Swallow_Hirundo_rustica","0.999981164932251","Anthropogenic","0.0012351336190477014","Nothing","9.591500565875322e-05"
"Barn_Swallow_Hirundo_rustica","0","3","Barn_Swallow_Hirundo_rustica","0.9381349682807922","Background_birds","0.026324285194277763","House_Martin_Delichon_urbicum","0.0005394141189754009"
"Barn_Swallow_Hirundo_rustica","0","3","Barn_Swallow_Hirundo_rustica","0.9998716115951538","Background_birds","0.007647168822586536","European_Bee-eater_Merops_apiaster","4.7692290536360815e-05"
"Barn_Swallow_Hirundo_rustica","0","3","Barn_Swallow_Hirundo_rustica","0.9928271174430847","House_Martin_Delichon_urbicum","0.0012207732070237398","Background_birds","0.0005354420281946659"
